fid,class1,class2,subclass2,class3,croptyp2,partition
30327,**,D,5,**,D5,100
30328,**,D,5,**,D5,23
30329,**,D,5,**,D5,93
30330,**,D,5,**,D5,67
30331,**,D,5,**,D5,99
30332,**,D,5,**,D5,89
30333,**,D,5,**,D5,1
30334,**,D,5,**,D5,41
30335,**,D,5,**,D5,60
30336,**,D,5,**,D5,46
30337,**,D,5,**,D5,96
30338,**,D,5,**,D5,70
30339,**,D,5,**,D5,31
30340,**,D,5,**,D5,77
30341,**,D,5,**,D5,28
30342,**,D,5,**,D5,20
30343,**,D,5,**,D5,19
30344,**,D,5,**,D5,43
30345,**,D,5,**,D5,41
30346,**,D,5,**,D5,34
30347,**,D,5,**,D5,44
30348,**,D,5,**,D5,22
30349,**,D,5,**,D5,37
30350,**,D,5,**,D5,71
30351,**,D,5,**,D5,70
30352,**,D,5,**,D5,11
30353,**,D,5,**,D5,34
30354,**,D,5,**,D5,45
30355,**,D,5,**,D5,85
30356,**,D,5,**,D5,37
30357,**,D,5,**,D5,66
30358,**,D,5,**,D5,90
30359,**,D,5,**,D5,54
30360,**,D,5,**,D5,4
30361,**,D,5,**,D5,75
30362,**,D,5,**,D5,32
30363,**,D,5,**,D5,55
30364,**,D,5,**,D5,40
30365,**,D,5,**,D5,84
30366,**,D,5,**,D5,13
30368,**,D,5,**,D5,72
30369,**,D,5,**,D5,46
30370,**,D,5,**,D5,79
30371,**,D,5,**,D5,64
30372,**,D,5,**,D5,2
30373,**,D,5,**,D5,10
30374,**,D,5,**,D5,91
30375,**,D,5,**,D5,1
30377,**,D,5,**,D5,49
30378,**,D,5,**,D5,69
30379,**,D,5,**,D5,67
30380,**,D,5,**,D5,4
30381,**,D,5,**,D5,84
30382,**,D,5,**,D5,35
30384,**,D,5,**,D5,18
30385,**,D,5,**,D5,9
30386,**,D,5,**,D5,61
30387,**,D,5,**,D5,2
30388,**,D,5,**,D5,71
30389,**,D,5,**,D5,68
30390,**,D,5,**,D5,74
30391,**,D,5,**,D5,28
30392,**,D,5,**,D5,12
30393,**,D,5,**,D5,47
30394,**,D,5,**,D5,9
30395,**,D,5,**,D5,61
30396,**,D,5,**,D5,88
30397,**,D,5,**,D5,8
30398,**,D,5,**,D5,89
30399,**,D,5,**,D5,77
30400,**,D,5,**,D5,53
30401,**,D,5,**,D5,88
30402,**,D,5,**,D5,6
30403,**,D,5,**,D5,82
30404,**,D,5,**,D5,53
30405,**,D,5,**,D5,1
30409,**,D,5,**,D5,61
30410,**,D,5,**,D5,74
30411,**,D,5,**,D5,17
30413,**,D,5,**,D5,85
30414,**,D,5,**,D5,26
30415,**,D,5,**,D5,20
30416,**,D,5,**,D5,33
30417,**,D,5,**,D5,3
30418,**,D,5,**,D5,61
30419,**,D,5,**,D5,53
30420,**,D,5,**,D5,58
30421,**,D,5,**,D5,29
30422,**,D,5,**,D5,69
30423,**,D,5,**,D5,83
30424,**,D,5,**,D5,79
30425,**,D,5,**,D5,61
30426,**,D,5,**,D5,97
30427,**,D,5,**,D5,8
30428,**,D,5,**,D5,12
30429,**,D,5,**,D5,96
30430,**,D,5,**,D5,13
30431,**,D,5,**,D5,40
30432,**,D,5,**,D5,60
30433,**,D,5,**,D5,45
30434,**,D,5,**,D5,36
30435,**,D,5,**,D5,43
30436,**,D,5,**,D5,76
30437,**,D,5,**,D5,94
30438,**,D,5,**,D5,21
30439,**,D,5,**,D5,87
30440,**,D,5,**,D5,13
30441,**,D,5,**,D5,20
30442,**,D,5,**,D5,61
30443,**,D,5,**,D5,47
30444,**,D,5,**,D5,98
30445,**,D,5,**,D5,97
30446,**,D,5,**,D5,63
30447,**,D,5,**,D5,62
30448,**,D,5,**,D5,23
30449,**,D,5,**,D5,10
30450,**,D,5,**,D5,84
30451,**,D,5,**,D5,60
30452,**,D,5,**,D5,31
30453,**,D,5,**,D5,92
30454,**,D,5,**,D5,66
30455,**,D,5,**,D5,50
30456,**,D,5,**,D5,76
30457,**,D,5,**,D5,39
30458,**,D,5,**,D5,88
30459,**,D,5,**,D5,32
30460,**,D,5,**,D5,91
30461,**,D,5,**,D5,71
30462,**,D,5,**,D5,87
30463,**,D,5,**,D5,72
30464,**,D,5,**,D5,14
30465,**,D,5,**,D5,72
30466,**,D,5,**,D5,97
30467,**,D,5,**,D5,90
30468,**,D,5,**,D5,92
30469,**,D,5,**,D5,73
30470,**,D,5,**,D5,14
30471,**,D,5,**,D5,3
30472,**,D,5,**,D5,37
30473,**,D,5,**,D5,88
30474,**,D,5,**,D5,94
30475,**,D,5,**,D5,63
30476,**,D,5,**,D5,46
30477,**,D,5,**,D5,53
30478,**,D,5,**,D5,38
30479,**,D,5,**,D5,8
30480,**,D,5,**,D5,24
30481,**,D,5,**,D5,84
30482,**,D,5,**,D5,76
30483,**,D,5,**,D5,15
30484,**,D,5,**,D5,62
30485,**,D,5,**,D5,60
30486,**,D,5,**,D5,41
30487,**,D,5,**,D5,45
30488,**,D,5,**,D5,1
30489,**,D,5,**,D5,99
30490,**,D,5,**,D5,94
30491,**,D,5,**,D5,30
30492,**,D,5,**,D5,37
30493,**,D,5,**,D5,73
30494,**,D,5,**,D5,80
30495,**,D,5,**,D5,19
30496,**,D,5,**,D5,16
30497,**,D,5,**,D5,5
30498,**,D,5,**,D5,40
30499,**,D,5,**,D5,48
30500,**,D,5,**,D5,4
30501,**,D,5,**,D5,67
30502,**,D,5,**,D5,12
30503,**,D,5,**,D5,43
30504,**,D,5,**,D5,1
30505,**,D,5,**,D5,25
30506,**,D,5,**,D5,44
30507,**,D,5,**,D5,30
30509,**,D,5,**,D5,29
30510,**,D,5,**,D5,28
30511,**,D,5,**,D5,60
30517,**,D,5,**,D5,17
30518,**,D,5,**,D5,89
30519,**,D,5,**,D5,37
30520,**,D,5,**,D5,3
30521,**,D,5,**,D5,50
30522,**,D,5,**,D5,97
30523,**,D,5,**,D5,5
30524,**,D,5,**,D5,63
30525,**,D,5,**,D5,93
30526,**,D,5,**,D5,15
30527,**,D,5,**,D5,1
30528,**,D,5,**,D5,63
30529,**,D,5,**,D5,83
30530,**,D,5,**,D5,22
30532,**,D,5,**,D5,39
30533,**,D,5,**,D5,69
30534,**,D,5,**,D5,4
30535,**,D,5,**,D5,1
30536,**,D,5,**,D5,68
30537,**,D,5,**,D5,43
30538,**,D,5,**,D5,5
30539,**,D,5,**,D5,45
30540,**,D,5,**,D5,95
30541,**,D,5,**,D5,46
30542,**,D,5,**,D5,33
30543,**,D,5,**,D5,40
30544,**,D,5,**,D5,73
30545,**,D,5,**,D5,23
30546,**,D,5,**,D5,85
30548,**,D,5,**,D5,4
30549,**,D,5,**,D5,89
30550,**,D,5,**,D5,51
30551,**,D,5,**,D5,6
30552,**,D,5,**,D5,2
30553,**,D,5,**,D5,18
30554,**,D,5,**,D5,45
30555,**,D,5,**,D5,40
30556,**,D,5,**,D5,25
30557,**,D,5,**,D5,31
30558,**,D,5,**,D5,54
30559,**,D,5,**,D5,53
30560,**,D,5,**,D5,62
30561,**,D,5,**,D5,91
30563,**,D,5,**,D5,68
30566,**,D,5,**,D5,12
30569,**,D,5,**,D5,45
30570,**,D,5,**,D5,34
30571,**,D,5,**,D5,84
30572,**,D,5,**,D5,95
30573,**,D,5,**,D5,35
30574,**,D,5,**,D5,43
30575,**,D,5,**,D5,66
30576,**,D,5,**,D5,42
30577,**,D,5,**,D5,42
30578,**,D,5,**,D5,50
30579,**,D,5,**,D5,27
30580,**,D,5,**,D5,36
30581,**,D,5,**,D5,41
30582,**,D,5,**,D5,91
30583,**,D,5,**,D5,25
30584,**,D,5,**,D5,62
30585,**,D,5,**,D5,66
30586,**,D,5,**,D5,64
30664,**,X,**,**,X,65
31584,**,D,13,X,D13,26
31585,**,D,13,X,D13,14
31586,**,D,13,X,D13,95
31587,**,V,**,X,V,12
31588,**,V,**,X,V,59
31589,**,V,**,X,V,59
31590,**,V,**,X,V,4
31591,**,V,**,X,V,95
31592,**,V,**,X,V,88
31593,**,V,**,X,V,18
31594,**,V,**,X,V,14
31595,**,V,**,X,V,20
31596,**,V,**,X,V,21
31597,**,V,**,X,V,7
31598,**,V,**,X,V,2
31599,**,C,**,X,C,43
31600,**,C,**,X,C,72
31601,**,C,**,X,C,12
31602,**,C,**,X,C,3
31603,**,C,**,X,C,39
31604,**,C,**,X,C,16
31605,**,C,**,X,C,93
31606,**,C,**,X,C,40
31607,**,C,**,X,C,9
31608,**,C,**,X,C,62
31609,**,C,**,X,C,27
31610,**,C,**,X,C,42
31611,**,C,**,X,C,83
31612,**,C,**,X,C,94
31613,**,C,**,X,C,4
31614,**,C,**,X,C,70
31615,**,C,**,X,C,72
31616,**,C,**,X,C,55
31617,**,C,**,X,C,28
31618,**,C,**,X,C,79
31619,**,C,**,X,C,37
31620,**,C,**,X,C,29
31621,**,C,**,X,C,92
31622,**,C,**,X,C,54
31623,**,C,**,X,C,92
31624,**,C,**,X,C,69
31625,**,C,**,X,C,74
31626,**,C,**,X,C,42
31627,**,C,**,X,C,13
31628,**,C,**,X,C,86
31629,**,C,**,X,C,53
31630,**,C,**,X,C,97
31631,**,C,**,X,C,90
31632,**,C,**,X,C,10
31633,**,C,**,X,C,85
31634,**,C,**,X,C,96
31635,**,C,**,X,C,25
31636,**,C,**,X,C,2
31637,**,C,**,X,C,6
31638,**,C,**,X,C,66
31639,**,C,**,X,C,21
31640,**,C,**,X,C,62
31641,**,C,**,X,C,50
31642,**,C,**,X,C,55
31643,**,C,**,X,C,63
31644,**,C,**,X,C,8
31645,**,C,**,X,C,67
31646,**,C,**,X,C,84
31647,**,C,**,X,C,43
31648,**,C,**,X,C,9
31649,**,C,**,X,C,48
31650,**,C,**,X,C,18
31651,**,C,**,X,C,92
31652,**,C,**,X,C,62
31653,**,C,**,X,C,36
31654,**,C,**,X,C,11
31655,**,C,**,X,C,15
31656,**,C,**,X,C,34
31657,**,C,**,X,C,93
31658,**,C,**,X,C,19
31659,**,C,**,X,C,2
31660,**,C,**,X,C,14
31661,**,C,**,X,C,79
31662,**,C,**,X,C,90
31663,**,C,**,X,C,83
31664,**,C,**,X,C,58
31665,**,C,**,X,C,11
31666,**,C,**,X,C,37
31667,**,C,**,X,C,10
31668,**,C,**,X,C,84
31669,**,C,**,X,C,17
31670,**,C,**,X,C,26
31671,**,C,**,X,C,74
31672,**,C,**,X,C,62
31681,**,D,12,X,D12,78
31698,**,D,5,X,D5,100
31699,**,D,5,X,D5,87
31700,**,D,5,X,D5,48
31701,**,D,5,X,D5,33
31702,**,D,5,X,D5,78
31703,**,D,5,X,D5,39
31704,**,D,5,X,D5,37
31705,**,D,5,X,D5,24
31706,**,D,5,X,D5,34
31707,**,D,5,X,D5,80
33754,**,X,**,**,X,85
33755,**,X,**,**,X,49
33756,**,X,**,**,X,45
33758,**,D,12,**,D12,46
33759,**,X,**,**,X,51
33761,**,X,**,**,X,72
33763,**,C,**,**,C,72
33764,**,D,12,**,D12,60
33765,**,D,12,**,D12,94
33766,**,C,**,**,C,89
33769,**,D,13,**,D13,20
33770,**,D,12,**,D12,24
33773,**,D,13,**,D13,36
33774,**,D,12,**,D12,100
33775,**,D,12,**,D12,1
33776,**,D,14,**,D14,49
33777,**,D,13,**,D13,73
33778,**,D,13,**,D13,91
33779,**,D,12,**,D12,76
33781,**,X,**,**,X,15
33782,**,D,13,**,D13,23
33783,**,D,14,**,D14,46
33785,**,D,13,**,D13,34
33786,**,D,13,**,D13,7
33788,**,D,14,**,D14,57
33789,**,D,12,**,D12,54
33796,**,D,14,**,D14,25
33798,**,C,**,**,C,20
33801,**,X,**,**,X,16
33804,**,X,**,**,X,92
33805,**,V,**,**,V,79
33806,**,X,**,**,X,62
33807,**,D,13,**,D13,66
33808,**,D,13,**,D13,55
33809,**,D,13,**,D13,14
33810,**,D,13,**,D13,91
33811,**,D,13,**,D13,66
33812,**,D,13,**,D13,26
33813,**,D,13,**,D13,63
33814,**,D,13,**,D13,2
33815,**,D,13,**,D13,90
33816,**,D,13,**,D13,5
33817,**,D,13,**,D13,82
33818,**,D,13,**,D13,78
33819,**,D,13,**,D13,89
33820,**,D,13,**,D13,32
33821,**,D,13,**,D13,54
33822,**,D,13,**,D13,30
33823,**,D,13,**,D13,10
33824,**,D,13,**,D13,89
33825,**,D,13,**,D13,7
33826,**,D,13,**,D13,12
33827,**,D,13,**,D13,97
33828,**,D,13,**,D13,67
33829,**,D,13,**,D13,91
33830,**,D,13,**,D13,99
33831,**,D,13,**,D13,27
33832,**,D,13,**,D13,5
33833,**,D,13,**,D13,74
33834,**,D,13,**,D13,66
33835,**,D,13,**,D13,22
33836,**,D,13,**,D13,17
33837,**,D,13,**,D13,53
33838,**,D,13,**,D13,57
33839,**,D,13,**,D13,30
33840,**,D,13,**,D13,97
33841,**,D,13,**,D13,29
33842,**,D,13,**,D13,82
33843,**,D,13,**,D13,29
33844,**,D,13,**,D13,58
33845,**,D,13,**,D13,70
33846,**,D,13,**,D13,34
33847,**,D,13,**,D13,17
33848,**,D,13,**,D13,67
33849,**,D,13,**,D13,14
33850,**,D,13,**,D13,84
33851,**,D,13,**,D13,22
33852,**,D,13,**,D13,11
33853,**,D,13,**,D13,77
33854,**,D,13,**,D13,31
33855,**,D,13,**,D13,75
33856,**,D,13,**,D13,47
33857,**,D,13,**,D13,62
33858,**,D,13,**,D13,76
33859,**,D,13,**,D13,78
33860,**,D,13,**,D13,29
33861,**,D,13,**,D13,58
33862,**,D,13,**,D13,35
33863,**,D,13,**,D13,46
33864,**,D,13,**,D13,80
33865,**,D,13,**,D13,90
33866,**,D,13,**,D13,52
33867,**,D,13,**,D13,55
33868,**,D,13,**,D13,87
33869,**,D,13,**,D13,53
33870,**,D,13,**,D13,48
33871,**,D,13,**,D13,33
33872,**,D,13,**,D13,84
33873,**,D,13,**,D13,62
33874,**,D,13,**,D13,29
33875,**,D,13,**,D13,84
33876,**,D,13,**,D13,98
33877,**,D,13,**,D13,13
33878,**,D,13,**,D13,93
33879,**,D,13,**,D13,40
33880,**,D,13,**,D13,36
33881,**,D,13,**,D13,36
33882,**,D,13,**,D13,6
33883,**,D,13,**,D13,3
33884,**,D,13,**,D13,93
33885,**,D,13,**,D13,69
33886,**,D,13,**,D13,48
33887,**,D,13,**,D13,26
33888,**,D,13,**,D13,18
33889,**,D,13,**,D13,97
33890,**,D,13,**,D13,97
33891,**,D,13,**,D13,90
33892,**,D,13,**,D13,72
33893,**,D,13,**,D13,84
33894,**,D,13,**,D13,96
33895,**,D,13,**,D13,87
33896,**,D,13,**,D13,38
33897,**,D,13,**,D13,96
33898,**,D,13,**,D13,30
33899,**,D,13,**,D13,56
33900,**,D,13,**,D13,44
33901,**,D,13,**,D13,78
33902,**,D,13,**,D13,17
33903,**,D,13,**,D13,44
33904,**,D,13,**,D13,92
33905,**,D,13,**,D13,81
33906,**,D,13,**,D13,40
33907,**,D,13,**,D13,34
33908,**,D,13,**,D13,85
33909,**,D,13,**,D13,80
33910,**,D,13,**,D13,69
33911,**,D,13,**,D13,58
33912,**,D,13,**,D13,12
33913,**,D,13,**,D13,91
33914,**,D,13,**,D13,35
33915,**,D,13,**,D13,99
33916,**,D,13,**,D13,87
33917,**,D,13,**,D13,35
33918,**,D,13,**,D13,22
33919,**,D,13,**,D13,23
33920,**,D,13,**,D13,47
33921,**,D,13,**,D13,6
33922,**,D,13,**,D13,22
33923,**,D,13,**,D13,65
33925,**,D,13,**,D13,86
33926,**,D,13,**,D13,52
33927,**,D,13,**,D13,63
33928,**,D,13,**,D13,76
33929,**,D,13,**,D13,7
33930,**,D,13,**,D13,7
33933,**,D,13,**,D13,18
33934,**,D,13,**,D13,98
33935,**,D,13,**,D13,10
33936,**,D,13,**,D13,36
33937,**,D,13,**,D13,17
33938,**,D,13,**,D13,11
33939,**,D,13,**,D13,38
33940,**,C,**,**,C,11
33941,**,C,**,**,C,6
33942,**,C,**,**,C,62
33943,**,C,**,**,C,8
33944,**,C,**,**,C,99
33945,**,C,**,**,C,43
33946,**,C,**,**,C,88
33947,**,C,**,**,C,100
33948,**,C,**,**,C,9
33949,**,C,**,**,C,18
33950,**,C,**,**,C,77
33951,**,C,**,**,C,74
33952,**,C,**,**,C,90
33953,**,C,**,**,C,69
33954,**,C,**,**,C,76
33955,**,C,**,**,C,23
33956,**,C,**,**,C,62
33957,**,C,**,**,C,71
33959,**,C,**,**,C,72
33960,**,C,**,**,C,98
33961,**,C,**,**,C,4
33962,**,C,**,**,C,40
33963,**,C,**,**,C,77
33964,**,C,**,**,C,35
33965,**,C,**,**,C,17
33966,**,C,**,**,C,40
33968,**,C,**,**,C,76
33969,**,C,**,**,C,39
33970,**,C,**,**,C,56
33971,**,C,**,**,C,7
33972,**,C,**,**,C,94
33973,**,C,**,**,C,95
33974,**,C,**,**,C,51
33975,**,C,**,**,C,66
33976,**,C,**,**,C,68
33977,**,C,**,**,C,45
33978,**,C,**,**,C,69
33979,**,C,**,**,C,61
33982,**,C,**,**,C,64
33985,**,C,**,**,C,79
33986,**,C,**,**,C,47
33987,**,C,**,**,C,53
33988,**,C,**,**,C,99
33989,**,C,**,**,C,80
33990,**,C,**,**,C,24
33991,**,C,**,**,C,8
33992,**,C,**,**,C,11
33993,**,C,**,**,C,83
33994,**,C,**,**,C,32
33996,**,C,**,**,C,85
33997,**,C,**,**,C,20
33999,**,C,**,**,C,90
34002,**,C,**,**,C,14
34003,**,C,**,**,C,89
34007,**,C,**,**,C,14
34008,**,C,**,**,C,87
34009,**,C,**,**,C,85
34014,**,C,**,**,C,83
34015,**,C,**,**,C,14
34017,**,C,**,**,C,34
34018,**,C,**,**,C,67
34025,**,C,**,**,C,12
34031,**,C,**,**,C,22
34034,**,C,**,**,C,90
34035,**,C,**,**,C,81
34036,**,C,**,**,C,64
34038,**,C,**,**,C,40
34039,**,C,**,**,C,57
34040,**,C,**,**,C,67
34041,**,C,**,**,C,1
34042,**,C,**,**,C,93
34044,**,C,**,**,C,82
34045,**,C,**,**,C,11
34046,**,C,**,**,C,72
34049,**,C,**,**,C,34
34050,**,C,**,**,C,92
34051,**,C,**,**,C,68
34052,**,C,**,**,C,97
34053,**,C,**,**,C,63
34054,**,C,**,**,C,10
34055,**,C,**,**,C,53
34056,**,C,**,**,C,33
34057,**,C,**,**,C,21
34058,**,C,**,**,C,86
34059,**,C,**,**,C,18
34060,**,C,**,**,C,9
34061,**,C,**,**,C,69
34062,**,C,**,**,C,15
34063,**,C,**,**,C,15
34064,**,C,**,**,C,5
34065,**,C,**,**,C,44
34066,**,C,**,**,C,2
34067,**,C,**,**,C,37
34068,**,C,**,**,C,65
34069,**,C,**,**,C,23
34070,**,C,**,**,C,54
34071,**,C,**,**,C,31
34072,**,C,**,**,C,51
34073,**,C,**,**,C,51
34074,**,C,**,**,C,10
34075,**,C,**,**,C,90
34076,**,C,**,**,C,79
34077,**,C,**,**,C,52
34078,**,C,**,**,C,98
34079,**,C,**,**,C,77
34080,**,C,**,**,C,12
34081,**,C,**,**,C,23
34082,**,C,**,**,C,97
34083,**,C,**,**,C,56
34084,**,C,**,**,C,68
34085,**,C,**,**,C,27
34086,**,C,**,**,C,42
34087,**,C,**,**,C,78
34088,**,C,**,**,C,70
34089,**,C,**,**,C,22
34090,**,C,**,**,C,20
34091,**,C,**,**,C,18
34092,**,C,**,**,C,99
34093,**,C,**,**,C,48
34094,**,C,**,**,C,50
34095,**,C,**,**,C,50
34096,**,C,**,**,C,26
34097,**,C,**,**,C,59
34098,**,C,**,**,C,29
34099,**,C,**,**,C,87
34100,**,C,**,**,C,78
34101,**,C,**,**,C,55
34102,**,C,**,**,C,41
34103,**,C,**,**,C,47
34104,**,C,**,**,C,100
34105,**,C,**,**,C,27
34106,**,C,**,**,C,32
34107,**,C,**,**,C,49
34108,**,C,**,**,C,18
34109,**,C,**,**,C,51
34110,**,C,**,**,C,53
34111,**,C,**,**,C,84
34112,**,C,**,**,C,30
34113,**,C,**,**,C,78
34114,**,C,**,**,C,59
34115,**,C,**,**,C,53
34116,**,C,**,**,C,10
34117,**,C,**,**,C,93
34118,**,C,**,**,C,86
34119,**,C,**,**,C,91
34120,**,C,**,**,C,42
34121,**,C,**,**,C,16
34122,**,C,**,**,C,47
34123,**,C,**,**,C,59
34124,**,C,**,**,C,35
34125,**,C,**,**,C,54
34126,**,C,**,**,C,69
34127,**,C,**,**,C,29
34128,**,C,**,**,C,58
34129,**,C,**,**,C,11
34130,**,C,**,**,C,32
34131,**,C,**,**,C,68
34132,**,C,**,**,C,80
34133,**,C,**,**,C,69
34134,**,C,**,**,C,91
34135,**,C,**,**,C,91
34136,**,C,**,**,C,47
34137,**,C,**,**,C,8
34138,**,C,**,**,C,24
34139,**,C,**,**,C,49
34140,**,C,**,**,C,13
34141,**,C,**,**,C,25
34142,**,C,**,**,C,7
34143,**,C,**,**,C,58
34144,**,C,**,**,C,54
34145,**,C,**,**,C,86
34146,**,C,**,**,C,25
34147,**,C,**,**,C,93
34148,**,C,**,**,C,64
34149,**,C,**,**,C,16
34150,**,C,**,**,C,22
34151,**,C,**,**,C,71
34152,**,C,**,**,C,68
34153,**,C,**,**,C,50
34154,**,C,**,**,C,12
34155,**,C,**,**,C,90
34156,**,C,**,**,C,85
34157,**,C,**,**,C,46
34158,**,C,**,**,C,96
34159,**,C,**,**,C,41
34160,**,C,**,**,C,80
34161,**,C,**,**,C,93
34162,**,C,**,**,C,36
34163,**,C,**,**,C,46
34164,**,C,**,**,C,85
34165,**,C,**,**,C,83
34166,**,C,**,**,C,36
34167,**,C,**,**,C,43
34168,**,C,**,**,C,59
34169,**,C,**,**,C,16
34170,**,C,**,**,C,92
34171,**,C,**,**,C,47
34172,**,C,**,**,C,30
34173,**,C,**,**,C,71
34174,**,C,**,**,C,50
34175,**,C,**,**,C,94
34176,**,C,**,**,C,37
34177,**,C,**,**,C,20
34178,**,C,**,**,C,67
34179,**,C,**,**,C,3
34180,**,C,**,**,C,90
34181,**,C,**,**,C,84
34182,**,C,**,**,C,45
34183,**,C,**,**,C,12
34184,**,C,**,**,C,45
34185,**,C,**,**,C,7
34186,**,C,**,**,C,21
34187,**,C,**,**,C,41
34188,**,C,**,**,C,89
34189,**,C,**,**,C,56
34190,**,C,**,**,C,71
34191,**,C,**,**,C,24
34192,**,C,**,**,C,6
34193,**,C,**,**,C,37
34194,**,C,**,**,C,34
34195,**,C,**,**,C,51
34196,**,C,**,**,C,79
34197,**,C,**,**,C,99
34198,**,C,**,**,C,11
34199,**,C,**,**,C,99
34200,**,C,**,**,C,85
34201,**,C,**,**,C,14
34202,**,C,**,**,C,73
34203,**,C,**,**,C,5
34204,**,C,**,**,C,7
34205,**,C,**,**,C,23
34206,**,C,**,**,C,1
34207,**,C,**,**,C,79
34208,**,C,**,**,C,26
34209,**,C,**,**,C,24
34210,**,C,**,**,C,42
34211,**,C,**,**,C,31
34212,**,C,**,**,C,57
34213,**,C,**,**,C,27
34214,**,C,**,**,C,20
34215,**,C,**,**,C,52
34216,**,C,**,**,C,25
34217,**,C,**,**,C,9
34218,**,C,**,**,C,36
34219,**,C,**,**,C,74
34220,**,C,**,**,C,7
34221,**,C,**,**,C,34
34222,**,C,**,**,C,13
34223,**,C,**,**,C,27
34224,**,C,**,**,C,66
34225,**,C,**,**,C,82
34226,**,C,**,**,C,99
34227,**,C,**,**,C,20
34228,**,C,**,**,C,86
34229,**,C,**,**,C,51
34230,**,C,**,**,C,33
34231,**,C,**,**,C,48
34232,**,C,**,**,C,1
34233,**,C,**,**,C,54
34234,**,C,**,**,C,74
34235,**,C,**,**,C,87
34236,**,C,**,**,C,28
34237,**,C,**,**,C,62
34238,**,C,**,**,C,60
34239,**,C,**,**,C,56
34240,**,C,**,**,C,81
34241,**,C,**,**,C,4
34242,**,C,**,**,C,53
34243,**,C,**,**,C,27
34244,**,C,**,**,C,67
34245,**,C,**,**,C,19
34246,**,C,**,**,C,64
34247,**,C,**,**,C,34
34248,**,C,**,**,C,99
34249,**,C,**,**,C,64
34250,**,C,**,**,C,63
34251,**,C,**,**,C,50
34252,**,C,**,**,C,57
34253,**,C,**,**,C,31
34254,**,C,**,**,C,7
34255,**,C,**,**,C,29
34256,**,C,**,**,C,78
34257,**,C,**,**,C,97
34258,**,C,**,**,C,83
34259,**,C,**,**,C,64
34260,**,C,**,**,C,50
34261,**,C,**,**,C,27
34262,**,C,**,**,C,24
34263,**,C,**,**,C,29
34264,**,C,**,**,C,99
34265,**,C,**,**,C,25
34266,**,C,**,**,C,78
34267,**,C,**,**,C,14
34268,**,C,**,**,C,15
34269,**,C,**,**,C,56
34270,**,C,**,**,C,41
34271,**,C,**,**,C,47
34272,**,C,**,**,C,46
34273,**,C,**,**,C,29
34274,**,C,**,**,C,7
34275,**,C,**,**,C,78
34276,**,C,**,**,C,20
34277,**,C,**,**,C,38
34278,**,C,**,**,C,26
34279,**,C,**,**,C,59
34280,**,C,**,**,C,67
34281,**,C,**,**,C,2
34282,**,C,**,**,C,78
34283,**,C,**,**,C,33
34284,**,C,**,**,C,5
34285,**,C,**,**,C,14
34286,**,C,**,**,C,83
34287,**,C,**,**,C,13
34288,**,C,**,**,C,36
34289,**,C,**,**,C,38
34290,**,C,**,**,C,25
34291,**,C,**,**,C,66
34292,**,C,**,**,C,84
34293,**,C,**,**,C,86
34294,**,C,**,**,C,44
34295,**,C,**,**,C,58
34296,**,C,**,**,C,65
34297,**,C,**,**,C,2
34298,**,C,**,**,C,58
34299,**,C,**,**,C,96
34300,**,C,**,**,C,63
34301,**,C,**,**,C,21
34302,**,C,**,**,C,63
34303,**,C,**,**,C,43
34304,**,C,**,**,C,17
34305,**,C,**,**,C,7
34306,**,C,**,**,C,56
34307,**,C,**,**,C,52
34308,**,C,**,**,C,36
34309,**,C,**,**,C,47
34310,**,C,**,**,C,76
34311,**,C,**,**,C,43
34312,**,C,**,**,C,65
34313,**,C,**,**,C,44
34314,**,C,**,**,C,71
34315,**,C,**,**,C,36
34316,**,C,**,**,C,48
34317,**,C,**,**,C,5
34318,**,C,**,**,C,22
34319,**,C,**,**,C,90
34320,**,C,**,**,C,30
34321,**,C,**,**,C,65
34322,**,C,**,**,C,56
34323,**,C,**,**,C,44
34324,**,C,**,**,C,58
34325,**,C,**,**,C,72
34326,**,C,**,**,C,60
34327,**,C,**,**,C,76
34328,**,C,**,**,C,20
34329,**,C,**,**,C,81
34330,**,C,**,**,C,13
34331,**,C,**,**,C,30
34332,**,C,**,**,C,20
34333,**,C,**,**,C,57
34334,**,C,**,**,C,23
34335,**,C,**,**,C,52
34336,**,C,**,**,C,17
34337,**,C,**,**,C,33
34338,**,C,**,**,C,57
34339,**,C,**,**,C,29
34340,**,C,**,**,C,97
34341,**,C,**,**,C,66
34342,**,C,**,**,C,39
34343,**,C,**,**,C,51
34344,**,C,**,**,C,54
34345,**,C,**,**,C,13
34346,**,C,**,**,C,46
34347,**,C,**,**,C,99
34348,**,C,**,**,C,3
34349,**,C,**,**,C,62
34350,**,C,**,**,C,36
34351,**,C,**,**,C,5
34352,**,C,**,**,C,17
34353,**,C,**,**,C,55
34354,**,C,**,**,C,58
34355,**,C,**,**,C,88
34356,**,C,**,**,C,37
34357,**,C,**,**,C,12
34358,**,C,**,**,C,9
34359,**,C,**,**,C,77
34360,**,C,**,**,C,7
34361,**,C,**,**,C,13
34362,**,C,**,**,C,4
34363,**,C,**,**,C,20
34364,**,C,**,**,C,33
34365,**,C,**,**,C,25
34366,**,C,**,**,C,77
34367,**,C,**,**,C,26
34368,**,C,**,**,C,39
34369,**,C,**,**,C,78
34370,**,C,**,**,C,46
34371,**,C,**,**,C,19
34372,**,C,**,**,C,2
34373,**,C,**,**,C,15
34374,**,C,**,**,C,40
34375,**,C,**,**,C,72
